abv,name,style,brewery_id,ounces
0.055,Plowshare Porter,American Porter,301,16
0.046,Old Forge Pumpkin Ale,Pumpkin Ale,301,16
0.045,Endless Sun Ale,American Pale Wheat Ale,301,16
0.065,Celestial Blonde Ale,American Blonde Ale,301,16
0.075,Overbite IPA,American IPA,301,16
0.055,T-Rail Pale Ale,American Pale Ale (APA),301,16
0.048,Endless Summer Ale (2011),American Pale Wheat Ale,301,16
0.053,Clem's Gold,American Pale Lager,390,16
0.055,Lizzy's Red,American Amber / Red Lager,390,16
0.067,Orlison India Pale Lager,American Pale Lager,390,16
0.042,Brünette,Euro Dark Lager,390,16
0.041,Havanüther,Light Lager,390,16
0.065,Lyric Ale,Saison / Farmhouse Ale,216,12
0.053,Atalanta,Saison / Farmhouse Ale,216,12
0.049,Pinner Throwback IPA,American IPA,166,12
0.052,Centennial State Pale Ale,American Pale Ale (APA),166,19.2
0.08,Old Chub NITRO,Scotch Ale / Wee Heavy,166,16
,The CROWLER™,,166,32
,CAN'D AID Foundation,,166,12
,Icey.P.A.,American IPA,166,16
0.05,One Nut Brown,English Brown Ale,166,12
,Birth IPA,American IPA,166,12
0.065,Dale's Pale Ale,American Pale Ale (APA),166,12
0.065,Dale's Pale Ale,American Pale Ale (APA),166,12
0.053,Mama's Little Yella Pils,Czech Pilsener,166,19.2
0.085,oSKAr the G'Rauch,American IPA,166,19.2
0.085,oSKAr the G'Rauch,American IPA,166,16
0.065,Dale's Pale Ale,American Pale Ale (APA),166,19.2
0.07,The Deuce,American Brown Ale,166,16
0.065,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),166,12
0.065,Dale's Pale Ale (2012),American Pale Ale (APA),166,12
0.087,Gordon Imperial Red (2010),American Double / Imperial IPA,166,12
0.065,Dale's Pale Ale (2011),American Pale Ale (APA),166,12
0.065,Dale's Pale Ale (2010),American Pale Ale (APA),166,12
0.087,G'KNIGHT (16 oz.),American Double / Imperial IPA,166,16
0.09,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,166,16
0.08,Chaka,Belgian Strong Pale Ale,166,16
0.08,HGH (Home Grown Hops): Part Duh,American Strong Ale,166,12
0.08,Deviant Dale's IPA,American Double / Imperial IPA,166,16
0.09,One Hit Wonder,American Double / Imperial IPA,166,12
0.087,G'KNIGHT (12 oz.),American Double / Imperial IPA,166,12
0.099,Ten Fidy Imperial Stout,Russian Imperial Stout,166,12
0.053,Mama's Little Yella Pils,Czech Pilsener,166,12
0.099,GUBNA Imperial IPA,American Double / Imperial IPA,166,12
0.08,Old Chub,Scottish Ale,166,12
0.087,Gordon Ale (2009),American Double / Imperial IPA,166,12
0.065,Dale's Pale Ale,American Pale Ale (APA),166,12
0.092,Gordon (2005),American Double / Imperial IPA,503,12
0.095,Ten Fidy Imperial Stout (2008),Russian Imperial Stout,503,12
0.099,Ten Fidy Imperial Stout (2007),Russian Imperial Stout,503,12
0.08,Old Chub (2008),Scottish Ale,503,12
0.08,Old Chub (2004),Scottish Ale,503,12
0.08,Old Chub (2003),Scottish Ale,503,12
0.065,Dale's Pale Ale (2008),American Pale Ale (APA),503,12
0.065,Dale's Pale Ale (2006),American Pale Ale (APA),503,12
0.065,Dale's Pale Ale (2004),American Pale Ale (APA),503,12
0.065,Dale's Pale Ale (2003),American Pale Ale (APA),503,12
0.065,Dale's Pale Ale (2002),American Pale Ale (APA),503,12
0.052,Leroy (2005),American Brown Ale,503,12
0.087,Gordon Beer (2006),American Double / Imperial IPA,503,12
0.087,G'KNIGHT,American Double / Imperial IPA,389,12
0.099,Ten Fidy,Russian Imperial Stout,389,12
0.08,Deviant Dale's IPA,American Double / Imperial IPA,389,16
0.08,Old Chub,Scottish Ale,389,12
0.065,Dale's Pale Ale,American Pale Ale (APA),389,19.2
0.065,Dale's Pale Ale,American Pale Ale (APA),389,12
0.055,Fresh Slice White IPA,American White IPA,275,12
0.055,Overgrown American Pale Ale,American Pale Ale (APA),261,12
0.04,Ozark American Pale Ale,American Pale Ale (APA),259,12
0.048,Hula Hoppie Session IPA,American IPA,341,12
0.053,Dirty Hippie Dark Wheat,American Dark Wheat Ale,341,12
0.052,Rustic Red,Irish Red Ale,441,16
0.053,Stimulator Pale Ale,American Pale Ale (APA),441,16
0.045,Old Town Ale,Kölsch,441,16
0.044,Car 21,English Bitter,441,16
0.05,Cache La Porter,American Porter,441,16
0.042,Rodeo Rye Pale Ale,American Pale Ale (APA),307,12
0.062,Outlaw IPA,American IPA,307,12
0.044,North Fork Lager,American Pale Lager,307,12
0.048,Payette Pale Ale,American Pale Ale (APA),307,12
0.055,Mutton Buster,American Brown Ale,307,12
0.05,Side Kick Kölsch,Kölsch,468,12
0.046,Fresh Cut Pilsner,American Pilsner,266,12
0.05,Summer Session Ale,American Pale Wheat Ale,266,12
0.04,Lobo Lito,Light Lager,187,12
0.05,Robert Earl Keen Honey Pils,American Pilsner,187,12
0.065,Mound Builder IPA,American IPA,205,12
0.062,Amazon Princess IPA,American IPA,205,12
0.042,Farmer's Daughter Wheat,American Pale Wheat Ale,205,12
0.045,People's Pilsner,German Pilsener,205,12
0.055,Hotbox Brown,American Brown Ale,13,12
0.048,Gold,American Blonde Ale,13,12
0.058,Black,American Black Ale,13,12
0.065,98 Problems (Cuz A Hop Ain't One),American IPA,13,12
0.05,Veteran’s Pale Ale (VPA),American Pale Ale (APA),13,12
0.05,Grapefruit IPA,American IPA,13,12
0.051,Pete's ESP Lager (1998),American Pale Lager,470,12
0.047,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,470,12
0.049,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,470,12
,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),470,12
0.047,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,470,12
0.047,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,470,12
0.047,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,470,12
0.041,Sparkle,American Pale Lager,11,16
0.059,North 45 Amber Ale,American Amber / Red Ale,11,16
0.069,Horny Monk,Dubbel,11,16
0.067,Mind's Eye PA,American IPA,11,16
0.061,Camelback,American IPA,157,12
0.056,Local 5 Pale Ale,American Pale Ale (APA),355,16
0.073,Devils Head Red Ale,American Amber / Red Ale,355,16
0.07,Elephant Rock IPA,American IPA,355,12
0.05,Black Bay Milk Stout,Milk / Sweet Stout,310,12
0.05,Atom Splitter Pale Ale,American Pale Ale (APA),310,12
0.06,Hot Date Ale,Chile Beer,314,16
0.07,Masked Bandit IPA,American Black Ale,314,16
0.06,Sweet Potato Ale,Fruit / Vegetable Beer,314,16
0.045,Float Trip Ale,American Blonde Ale,314,16
0.055,Old Tom Porter,American Porter,314,16
0.045,Black Walnut Wheat,American Dark Wheat Ale,314,16
0.055,McKinney Eddy Amber Ale,American Amber / Red Ale,314,16
0.07,Missouri Mule India Pale Ale,American IPA,314,16
0.065,Blood of the Unicorn,American Amber / Red Ale,52,16
0.069,GreyBeard™ IPA,American IPA,324,12
0.057,Pisgah Pale Ale,American Pale Ale (APA),324,12
0.045,PONTO S.I.P.A.,American IPA,370,16
0.049,Chronic Ale,American Amber / Red Ale,370,16
0.068,Swami's India Pale Ale,American IPA,370,16
0.05,New Cleveland Palesner,American Pilsner,147,12
0.054,Mazzie,American Pale Ale (APA),55,12
0.099,Big Chuck Barleywine,American Barleywine,274,12
,Ponderosa IPA,American IPA,548,12
,Liquid Amber Ale,American Amber / Red Ale,548,12
0.059,Morning Wood Wheat (Current),American Pale Wheat Ale,135,12
0.069,Hideout Helles,Munich Helles Lager,135,12
0.06,Dead Eye Dunkel,Munich Dunkel Lager,135,12
0.058,Peacemaker Pilsner,Czech Pilsener,135,12
0.057,Over the Rail Pale Ale,American Pale Ale (APA),135,12
0.058,Pallavicini Pilsner (2009),Czech Pilsener,135,12
0.059,Morning Wood Wheat (Current),American Pale Wheat Ale,135,12
0.052,Pyramid Hefeweizen (2011),Hefeweizen,544,12
0.052,Haywire Hefeweizen (2010),Hefeweizen,544,16
0.045,Golden Fleece,Belgian Pale Ale,246,12
0.055,Smoking Mirror,American Porter,246,12
0.046,Rahr's Blonde,Munich Helles Lager,176,12
0.058,Pride of Texas Pale Ale,American Pale Ale (APA),176,12
0.044,18th Anniversary Gose,Gose,128,12
0.046,White (2015),Witbier,128,12
0.099,BLAKKR,American Black Ale,128,12
0.051,Firemans #4 Blonde Ale (2013),American Blonde Ale,128,12
0.059,The Sword Iron Swan Ale,English Pale Ale,128,12
0.053,Hans' Pils (2015),German Pilsener,128,12
0.06,Four Squared (2015),American Blonde Ale,128,12
0.051,Firemans #4 Blonde Ale (2015),American Blonde Ale,128,12
0.072,Watership Brown Ale,American Brown Ale,475,12
0.062,Gangway IPA,American IPA,475,12
0.049,Long Day Lager,Czech Pilsener,475,12
0.051,Farmer's Daughter Blonde,American Blonde Ale,68,16
0.055,Pump House IPA,American IPA,68,16
0.07,Suicide Blonde IPA,Belgian IPA,68,16
0.047,Vanilla Porter,American Porter,68,16
0.058,Honey Rye,Rye Beer,68,16
0.055,Happy Cider,Cider,403,16
0.065,Long Hammer IPA,American IPA,487,16
0.065,Long Hammer IPA,American IPA,487,12
0.058,Copper Hook (2011),American Amber / Red Ale,487,12
0.08,Nectar of the Hops,Mead,421,16
0.08,Sunshine Nectar,Mead,421,16
0.08,Black Raspberry Nectar,Mead,421,16
0.05,Blood Orange Wit,Witbier,225,16
0.05,Consilium,American Pale Ale (APA),110,12
0.09,Hammer & Sickle,Russian Imperial Stout,110,12
0.07,Redacted Rye IPA,American IPA,110,16
0.099,Elevation Triple India Pale Ale,American Double / Imperial IPA,110,12
0.05,5:00 O'Clock Afternoon Ale,American Blonde Ale,110,16
0.07,Ryeteous Rye IPA (2012),American IPA,110,16
0.064,Stout Ol' Friend,American Stout,386,16
0.064,Stout Ol' Friend (2012),American Stout,386,16
,Rye Porter,American Porter,386,16
0.05,Miner's Gold,American Blonde Ale,386,16
0.046,Vienna Lager,Vienna Lager,386,16
0.056,Jessie's Garage,American Pale Ale (APA),386,16
0.062,Colorado Red Ale,American Amber / Red Ale,386,12
,Miner's Gold,American Blonde Ale,386,12
0.055,Fist City,American Pale Ale (APA),44,12
0.068,A Little Crazy,Belgian Pale Ale,44,12
0.058,Rosa Hibiscus Ale,Herbed / Spiced Beer,44,12
0.061,Fistmas Ale,Herbed / Spiced Beer,44,12
0.057,Oktoberfest Revolution,Märzen / Oktoberfest,44,12
0.068,Eugene Porter,American Porter,44,12
0.065,Anti-Hero IPA,American IPA,44,12
0.05,Bottom Up Belgian Wit,Witbier,44,12
0.057,Hustle,American Amber / Red Ale,93,12
0.055,Pure Fury,American Pale Ale (APA),93,12
0.06,Dad,American Amber / Red Ale,93,12
0.058,Panther,American Porter,93,12
0.052,Franz,Märzen / Oktoberfest,93,12
0.043,Zen,American Pale Ale (APA),93,12
0.072,Truth,American IPA,93,12
0.048,Cougar,American Blonde Ale,93,12
0.038,Smooth Operator,Cream Ale,162,16
0.035,Gose,Gose,42,16
0.043,Maine Island Trail Ale,American Pale Ale (APA),42,16
0.05,River North White Ale,Witbier,459,16
0.05,River North Ale,American Amber / Red Ale,459,16
0.05,Lil SIPA,American IPA,321,16
0.055,Hop Bomber Rye Pale Ale,American Pale Ale (APA),321,16
0.05,Jah Mon,American IPA,43,12
0.062,Oktoberfest,Märzen / Oktoberfest,43,12
0.08,Headless Wylie,Pumpkin Ale,43,12
0.05,Dayman IPA,American IPA,43,12
0.071,All Aboard! Anniversary Stout,Oatmeal Stout,43,12
0.062,Hop Lace,American White IPA,43,12
0.048,OH-PA Session Pale Ale,American Pale Ale (APA),43,12
0.08,Patrick's Poison,American Amber / Red Ale,43,12
0.081,Rudolph's Red,American Amber / Red Ale,43,12
0.053,Babbling Blonde,American Blonde Ale,43,12
0.051,Maxwell's Scottish Ale,Scottish Ale,43,12
0.061,Grateful White,Witbier,43,12
0.055,RT Lager,American Amber / Red Lager,43,12
0.062,Old Wylie's IPA,American IPA,43,12
0.048,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,43,12
0.045,Track 1 Amber Lager,American Amber / Red Lager,427,16
0.053,Pine Knob Pilsner,Czech Pilsener,229,16
,Cal and Co. Black Cherry Porter,American Porter,229,16
0.055,Lazy Daze Lager,American Adjunct Lager,229,16
0.059,Rochester Red Ale,American Amber / Red Ale,229,16
0.05,Milkshake Stout,Milk / Sweet Stout,229,16
0.07,Cornerstone IPA,American IPA,229,16
0.055,Lazy Daze Lager,American Adjunct Lager,229,12
0.051,Rogue American Amber Ale,American Amber / Red Ale,289,16
0.076,12th Round,American Strong Ale,376,16
0.07,RoughTail IPA,American IPA,376,16
0.08,Polar Night Stout,American Stout,376,16
0.071,Sundown,Saison / Farmhouse Ale,164,12
0.099,Sanctified,Belgian Strong Pale Ale,164,12
0.051,Fear of a Brett Planet,American Pale Ale (APA),164,12
0.056,Original Slacker Ale,English Brown Ale,164,12
0.072,Alpha Blackback,American Black Ale,164,12
0.063,Kiss Off IPA,American IPA,164,12
0.045,Dog Days Summer Ale,Kölsch,164,12
0.056,1881 California Red,American Amber / Red Ale,397,12
0.073,CAPT Black IPA,American Black Ale,397,12
0.048,Ruhstaller's Gilt Edge Lager Beer,American Amber / Red Lager,397,12
0.073,CAPT Black IPA,American Black Ale,397,16
0.056,1881 California Red Ale,American Amber / Red Ale,397,16
0.05,Saint Archer White Ale,Witbier,288,12
0.068,Saint Archer IPA,American IPA,288,12
0.052,Saint Archer Pale Ale,American Pale Ale (APA),288,12
0.048,Saint Archer Blonde,Kölsch,288,12
0.069,Sex Panther,American Porter,30,12
0.095,Winter Warmer (Vault Series),Winter Warmer,30,16
0.091,Count Hopula (Vault Series),American Double / Imperial IPA,30,16
0.055,Oktoberfest,Märzen / Oktoberfest,30,12
0.05,SunSpot Golden Ale,American Blonde Ale,30,12
0.06,I.W.A. (2011),American Pale Wheat Ale,30,12
0.065,Supermonk I.P.A.,Belgian IPA,30,12
0.055,Epicenter Amber Ale,American Amber / Red Ale,30,12
0.05,SanTan HefeWeizen,Hefeweizen,30,12
0.07,Hop Shock IPA,American IPA,30,12
0.069,Sex Panther (2014),American Porter,30,12
0.055,Devil’s Ale,American Pale Ale (APA),30,12
0.081,Rail Slide Imperial Spiced Ale,Herbed / Spiced Beer,30,12
0.05,Mr. Pineapple,Fruit / Vegetable Beer,30,12
0.055,American Idiot Ale (2012),American Pale Ale (APA),30,12
0.07,Hop Shock IPA (2010),American IPA,30,12
0.05,SanTan HefeWeizen (2010),Hefeweizen,30,12
0.055,Devil’s Ale (2010),American Pale Ale (APA),30,12
0.055,Epicenter Amber Ale (2010),American Amber / Red Ale,30,12
0.058,Sanitas Saison Ale,Saison / Farmhouse Ale,419,12
0.068,Sanitas Black IPA,American Black Ale,419,12
0.089,Giant DIPA,American Double / Imperial IPA,252,16
0.054,Dread Brown Ale,American Brown Ale,252,12
0.07,Casinos IPA,English India Pale Ale (IPA),252,16
0.055,Saison 88,Saison / Farmhouse Ale,392,12
0.071,Black IPA,American Black Ale,392,12
0.045,Santa Fe Irish Red Ale,Irish Red Ale,392,12
,Santa Fe Oktoberfest,Märzen / Oktoberfest,392,12
0.08,Imperial Java Stout,Russian Imperial Stout,392,12
0.055,Freestyle Pilsner,German Pilsener,392,12
0.066,Happy Camper IPA,American IPA,392,12
0.05,Oval Beach Blonde Ale,American Blonde Ale,398,16
0.065,Oak Aged Cider,Cider,394,12
0.065,Ginger Cider,Cider,394,12
0.065,Schilling Hard Cider,Cider,394,12
0.05,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,428,12
0.05,Schlafly Black Lager,Schwarzbier,428,12
0.045,Schlafly IPA,American IPA,428,12
0.05,Schlafly American Brown Ale,American Brown Ale,428,12
0.041,Schlafly Hefeweizen,Hefeweizen,428,12
0.045,Schlafly Summer Lager,Munich Helles Lager,428,12
0.047,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,502,12
0.074,Blur India Pale Ale,American IPA,432,12
0.065,Dry Cider,Cider,411,16
0.065,Dry Hard Cider,Cider,411,16
0.07,Frankenlou's IPA,American IPA,494,16
0.07,Becky's Black Cat Porter,American Porter,494,16
0.077,Seventh Son of a Seventh Son,American Strong Ale,183,16
0.053,Stone Fort Brown Ale,English Brown Ale,183,16
0.077,Seventh Son Hopped Red Ale,American Amber / Red Ale,183,16
0.06,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),183,16
0.07,Golden Ratio IPA,American IPA,183,16
0.068,Black Hop IPA,American Black Ale,130,12
0.05,Archer's Ale (2004),English Pale Ale,511,12
0.069,Monkey Fist IPA,American IPA,385,12
0.051,Shipyard Summer Ale,American Pale Wheat Ale,385,12
0.047,Pumpkinhead Ale,Pumpkin Ale,385,12
0.051,Shipyard Export,American Blonde Ale,385,12
0.052,Nooner,German Pilsener,83,12
0.072,Torpedo,American IPA,83,12
0.06,Yonder Bock,Maibock / Helles Bock,83,12
0.06,CANfusion Rye Bock,Rye Beer,83,12
0.056,Sierra Nevada Pale Ale,American Pale Ale (APA),83,16
0.048,Old Chico Crystal Wheat,American Pale Wheat Ale,83,12
0.05,Summerfest,Czech Pilsener,83,12
0.072,Torpedo,American IPA,83,16
0.056,Sierra Nevada Pale Ale,American Pale Ale (APA),83,12
0.069,Sietsema Red Label,Cider,137,16
0.042,Bear Ass Brown,American Brown Ale,551,12
0.06,Red Mountain Ale,American Amber / Red Ale,551,12
0.068,Ice Pick Ale,American IPA,551,12
0.1,4Beans,Baltic Porter,46,12
0.042,Jammer,Gose,46,12
0.08,Abigale,Belgian Pale Ale,46,12
0.032,Rad,Fruit / Vegetable Beer,46,16
0.065,Bengali,American IPA,46,24
0.047,Sensi Harvest,American Pale Ale (APA),46,12
0.099,Hi-Res,American Double / Imperial IPA,46,12
0.07,Global Warmer,American Strong Ale,46,12
0.067,Autumnation (2013),American IPA,46,16
0.054,The Crisp,German Pilsener,46,16
0.052,Sweet Action,Cream Ale,46,16
0.063,Righteous Ale,Rye Beer,46,16
0.064,Bengali Tiger,American IPA,46,16
0.099,3Beans,Baltic Porter,46,12
0.059,Brownstone,American Brown Ale,46,16
0.052,Apollo,American Pale Wheat Ale,46,16
0.049,Harbinger,Saison / Farmhouse Ale,46,16
0.091,Resin,American Double / Imperial IPA,46,12
0.063,Diesel,American Stout,46,16
0.06,Autumnation (2011-12) (2011),Pumpkin Ale,46,16
0.054,The Crisp (2011),German Pilsener,46,16
0.052,Sweet Action (2011),Cream Ale,46,16
0.063,Righteous Ale (2011),Rye Beer,46,16
0.064,Bengali Tiger (2011),American IPA,46,16
0.045,Rudie Session IPA,American IPA,264,12
0.074,Taster's Choice,Doppelbock,264,12
0.068,Modus Hoperandi,American IPA,264,12
0.058,Estival Cream Stout,American Stout,264,12
0.058,Vernal Minthe Stout,American Stout,264,12
0.08,Hibernal Vinifera Stout,Foreign / Export Stout,264,12
,Autumnal Molé Stout,American Stout,264,12
0.042,Mexican Logger,American Pale Lager,264,12
0.053,True Blonde Ale,American Blonde Ale,264,12
0.061,Euphoria Pale Ale,American Pale Ale (APA),264,12
0.057,ESB Special Ale,Extra Special / Strong Bitter (ESB),264,12
0.068,Modus Hoperandi,American IPA,264,12
0.058,Iron Butt Red Ale,American Amber / Red Ale,313,12
0.071,Initial Point India Pale Ale,American IPA,313,12
0.085,Monkey Dancing On A Razor Blade,Belgian IPA,64,24
0.082,Tripel Deke,Tripel,64,24
0.049,Urban Wilderness Pale Ale,English Pale Ale,557,12
0.06,Homefront IPA,American IPA,163,12
0.055,Sly Fox Christmas Ale 2013,Winter Warmer,371,12
0.056,Grisette,Grisette,371,12
0.062,360° India Pale Ale,American IPA,371,12
0.049,Helles Golden Lager,Munich Helles Lager,371,12
0.055,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,371,12
0.084,Odyssey Imperial IPA,American Double / Imperial IPA,371,12
0.058,Oktoberfest Lager,Märzen / Oktoberfest,371,12
0.07,113 IPA,American IPA,371,12
0.053,Dunkel Lager,Munich Dunkel Lager,371,12
0.056,Royal Weisse Ale,Hefeweizen,371,12
0.049,Pikeland Pils,German Pilsener,371,12
0.051,Phoenix Pale Ale,American Pale Ale (APA),371,12
0.07,Rule G IPA,American IPA,115,12
0.058,Murphy's Law,American Amber / Red Ale,115,12
0.062,Alter Ego ,Saison / Farmhouse Ale,115,12
0.05,Monarch Pilsner,American Pilsner,191,12
0.06,Snow King Pale Ale,American Pale Ale (APA),191,12
0.054,Zonker Stout,Foreign / Export Stout,191,12
0.05,OB-1 Organic Ale,English Brown Ale,191,12
0.05,Snake River Lager,Vienna Lager,191,12
0.052,Snake River Pale Ale,American Pale Ale (APA),191,12
0.068,Pako’s EyePA,American IPA,191,12
0.05,Thanksgiving Ale,Kölsch,309,12
0.092,Double Dagger Imperial IPA,American Double / Imperial IPA,309,12
0.063,Dagger Falls IPA,American IPA,309,12
0.063,Dagger Falls IPA,American IPA,309,12
0.06,Socktoberfest,Märzen / Oktoberfest,309,16
0.079,Hopnoxious Imperial IPA,American Double / Imperial IPA,309,12
0.099,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309,12
0.055,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309,16
0.05,Sockeye Belgian Style Summer Ale,Witbier,309,16
0.064,Sockeye Maibock,Maibock / Helles Bock,309,12
0.099,Old Devil's Tooth,American Barleywine,309,12
0.043,Galena Golden,American Blonde Ale,309,12
0.052,Hell-Diver Pale Ale,American Pale Ale (APA),309,12
0.046,Woolybugger Wheat,American Pale Wheat Ale,309,12
0.057,Power House Porter,American Porter,309,12
0.084,Winterfest,American Strong Ale,309,16
0.063,Dagger Falls IPA,American IPA,309,12
0.07,LuckenBock,Bock,257,16
0.055,Texas Pale Ale (TPA),American IPA,257,16
0.08,6 String Saison,Saison / Farmhouse Ale,257,16
0.05,Kol' Beer,Kölsch,257,16
0.035,Montauk Light,Light Lager,249,12
0.048,Na Zdraví Pilsner,Czech Pilsener,436,16
0.055,Nice Rack IPA,American IPA,436,16
0.075,2014 IPA Cicada Series,American IPA,133,16
0.077,Sinister Minister Black IPA,American IPA,133,16
0.053,Jack the Sipper,Extra Special / Strong Bitter (ESB),133,12
0.058,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,12
0.05,Suzy B Dirty Blonde Ale,American Blonde Ale,133,12
0.08,Mississippi Fire Ant,American Amber / Red Ale,133,16
0.058,Hipster Breakfast,Oatmeal Stout,133,16
0.05,Suzy B Dirty Blonde Ale,American Blonde Ale,133,16
0.058,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),133,16
0.065,Pine Belt Pale Ale,American Pale Ale (APA),118,12
0.055,Walloon,Saison / Farmhouse Ale,118,12
0.069,Le Mort Vivant,Bière de Garde,118,12
0.085,Red Cockaded Ale,American Double / Imperial IPA,118,12
0.092,Valkyrie Double IPA,American Double / Imperial IPA,118,12
0.085,Red Cockaded Ale (2013),American Double / Imperial IPA,118,12
0.072,Old Potentate,Old Ale,118,12
0.05,Bombshell Blonde,American Blonde Ale,118,16
0.099,PRO-AM (2012) (2012),American Double / Imperial IPA,118,12
0.055,Walloon (2014),Saison / Farmhouse Ale,118,12
0.069,Le Mort Vivant (2011),Bière de Garde,118,12
0.083,Buried Hatchet Stout,Foreign / Export Stout,118,12
0.065,Pine Belt Pale Ale,American Pale Ale (APA),118,16
0.05,Bombshell Blonde,American Blonde Ale,118,12
0.047,Baby Daddy Session IPA,American IPA,78,12
,Hopluia (2004),English India Pale Ale (IPA),508,16
0.058,Ball & Chain (2014),American Pale Ale (APA),175,16
0.096,Bitter Biker Double IPA,American Double / Imperial IPA,175,16
0.082,God Damn Pigeon Porter,American Porter,175,16
0.079,Working for the Weekend,American Double / Imperial IPA,175,16
0.06,Angry Adam,American Amber / Red Ale,175,16
0.055,Freedom Fries,American Stout,175,16
0.096,Bitter Biker Double IPA,American Double / Imperial IPA,175,12
0.073,Ghost Bike Pale Ale,American Pale Ale (APA),175,16
0.062,Spiteful IPA,American IPA,175,12
0.06,Alley Time,American Pale Ale (APA),175,12
0.058,Fat Badger,Irish Red Ale,175,12
0.055,In the Weeds,American Pale Wheat Ale,175,12
0.05,Special Amber,Vienna Lager,498,12
0.05,Special Amber,Vienna Lager,498,12
0.056,Seven Gates Pale Ale,American Pale Ale (APA),372,12
0.052,Gunga Din,Cider,186,16
0.042,Starr Pils,German Pilsener,383,12
0.065,Northern Lights India Pale Ale,American IPA,383,16
0.048,Festie,Märzen / Oktoberfest,383,12
0.065,Northern Lights India Pale Ale,American IPA,383,12
0.065,Third Eye Enlightened Pale Ale,American Pale Ale (APA),119,12
0.049,Colorado Kölsch,Kölsch,119,12
0.057,Steam Engine Lager,American Amber / Red Lager,119,12
0.065,Third Eye Pale Ale,American IPA,119,12
0.047,Point Special (Current),American Adjunct Lager,131,12
0.047,Point Special,American Adjunct Lager,131,12
0.054,Point Cascade Pale Ale (2013),American Pale Ale (APA),131,12
0.047,Point Special,American Adjunct Lager,131,12
0.052,Onyx Black Ale,American Black Ale,131,12
0.063,Beyond The Pale IPA,American IPA,131,12
0.047,Point Special (2013),American Adjunct Lager,131,12
0.047,Point Special (2012),American Adjunct Lager,131,12
0.047,Point Special Lager,American Adjunct Lager,131,16
0.062,St. Benedict's Winter Ale,Winter Warmer,131,12
0.057,Point Oktoberfest,Märzen / Oktoberfest,131,16
0.052,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,16
0.05,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,12
0.05,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131,12
0.035,Drop Dead Blonde,American Blonde Ale,131,12
0.049,Three Kings Ale,Kölsch,131,12
0.057,Point Oktoberfest,Märzen / Oktoberfest,131,12
0.054,2012 Black Ale,American Brown Ale,131,12
0.05,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131,12
0.054,Point Cascade Pale Ale,American Pale Ale (APA),131,12
0.047,Point Amber Classic,American Amber / Red Lager,131,12
0.047,Point Special Lager,American Adjunct Lager,131,12
0.051,Wisco Disco,American Amber / Red Ale,486,16
0.05,Brontide,American Black Ale,255,12
0.05,Brontide,American Black Ale,255,12
0.045,Classique,Saison / Farmhouse Ale,255,12
0.045,Sunsplash Golden Ale (2004),American Blonde Ale,492,12
0.051,Sand Island Lighthouse,Kölsch,412,12
0.05,Lily Flagg Milk Stout,Milk / Sweet Stout,412,12
0.072,Monkeynaut IPA,American IPA,412,12
0.05,Straub Beer (Current),American Adjunct Lager,129,12
0.041,American Lager,American Adjunct Lager,129,12
0.041,American Amber,American Amber / Red Lager,129,12
0.032,American Light,Light Lager,129,12
0.053,Extra Pale Ale,American Pale Ale (APA),138,12
0.053,Make It So,Extra Special / Strong Bitter (ESB),58,12
0.047,Hopvale Organic Ale,American Pale Ale (APA),58,16
0.083,Unchained #18 Hop Silo,American Double / Imperial IPA,58,16
0.052,Tip Off,Altbier,25,16
0.054,Java Mac,Scottish Ale,25,16
0.054,Cowbell,American Porter,25,16
0.058,Hop Up Offa That Brett (2014),Belgian Pale Ale,25,16
0.083,PV Muckle (2013),Scotch Ale / Wee Heavy,25,16
0.099,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,25,16
0.09,Whip Fight,Scotch Ale / Wee Heavy,25,16
0.053,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,25,16
0.064,Fistful Of Hops Red,American IPA,25,16
0.063,Fistful of Hops Orange,American IPA,25,16
0.064,Fistful Of Hops Blue,American IPA,25,16
0.064,Fistful of Hops Green,American IPA,25,16
,30 Min Coma,Belgian IPA,25,16
0.09,Wee Muckle,Scotch Ale / Wee Heavy,25,16
